Date,Name,Age,Salary
2024-02-11,Person29,77,44641.88
2024-02-24,Person95,60,51738.57
2024-01-23,Person39,43,69740.37
2024-01-20,Person83,31,95030.32
2024-01-10,Person62,68,79924.42
2024-12-13,Person35,18,83878.82
2024-03-17,Person30,53,81469.95
2024-12-07,Person95,32,75247.01
2024-05-06,Person90,27,53838.87
2024-02-25,Person4,54,94882.23
2024-01-01,Person59,44,99767.63
2024-01-07,Person17,19,68261.1
2024-10-28,Person94,62,71076.08
2024-08-22,Person41,27,67174.95
2024-04-07,Person16,78,67796.02
2024-02-15,Person43,42,56646.11
2024-05-01,Person1,41,39038.34
2024-06-14,Person40,58,63514.6
2024-11-05,Person26,55,68067.62
2024-07-30,Person48,68,78686.89
2024-04-13,Person26,43,79708.82
2024-09-15,Person63,32,88891.4
2024-05-19,Person79,19,98510.86
2024-06-11,Person17,31,86102.0
2024-06-22,Person61,30,32307.57
2024-02-27,Person76,58,73411.13
2024-05-10,Person70,41,41820.15
2024-01-27,Person15,30,94460.89
2024-01-25,Person26,43,67330.33
2024-01-01,Person95,60,45477.1
2024-01-02,Person87,74,90242.05
2024-11-26,Person94,40,35622.03
2024-12-09,Person85,60,83226.45
2024-11-23,Person36,56,53360.85
2024-06-11,Person9,48,76898.8
2024-10-28,Person35,64,41739.58
2024-10-30,Person7,44,38154.0
2024-11-09,Person14,69,96665.5
2024-03-21,Person89,29,45480.97
2024-07-15,Person82,80,46355.19
2024-10-07,Person33,62,86786.7
2024-12-15,Person40,79,53583.37
2024-09-10,Person53,73,35830.41
2024-05-05,Person56,62,98260.0
2024-11-25,Person93,35,83337.3
2024-04-20,Person6,23,85288.12
2024-04-02,Person80,47,39540.86
2024-01-14,Person62,50,71540.69
2024-11-04,Person17,64,33151.07
2024-04-07,Person63,19,59711.62
2024-11-24,Person46,76,88691.08
2024-03-03,Person16,23,34638.67
2024-12-16,Person89,18,54152.67
2024-07-04,Person74,70,94821.61
2024-01-10,Person77,47,46337.1
2024-05-13,Person9,72,39278.1
2024-10-24,Person61,50,81495.34
2024-04-23,Person96,44,34840.73
2024-09-30,Person72,28,97366.84
2024-10-07,Person36,75,44279.24
2024-11-02,Person14,41,41971.98
2024-07-20,Person91,53,89127.9
2024-02-14,Person45,75,82216.39
2024-06-26,Person21,46,46106.12
2024-09-04,Person55,43,45286.77
2024-08-13,Person34,33,78892.31
2024-09-17,Person47,47,43767.78
2024-07-10,Person41,46,86460.97
2024-04-22,Person60,37,50168.97
2024-06-30,Person62,63,61104.22
2024-01-09,Person38,23,75550.44
2024-08-17,Person100,58,48917.9
2024-05-06,Person75,29,79614.96
2024-05-25,Person83,73,66405.54
2024-12-11,Person85,25,45745.49
2024-04-24,Person29,41,95887.41
2024-09-20,Person59,24,48355.58
2024-01-07,Person75,31,78678.17
2024-02-25,Person41,38,43172.37
2024-05-22,Person82,55,78923.51
2024-12-10,Person44,64,57781.2
2024-04-08,Person57,76,34612.96
2024-10-30,Person69,80,56785.98
2024-07-21,Person61,32,55712.99
2024-04-29,Person76,34,50203.91
2024-08-12,Person81,35,39350.54
2024-04-26,Person53,61,62980.76
2024-01-23,Person18,42,30767.38
2024-01-16,Person72,39,70740.61
2024-12-06,Person89,62,67251.27
2024-01-29,Person35,29,61216.98
2024-02-18,Person72,31,32682.99
2024-06-27,Person74,31,84777.67
2024-05-15,Person36,66,35940.7
2024-01-25,Person20,27,41747.65
2024-09-24,Person73,35,73901.49
2024-10-12,Person26,23,31500.11
2024-03-27,Person38,53,45515.99
2024-03-26,Person87,23,60090.36
2024-11-02,Person89,79,45605.44
2024-05-16,Person56,56,72971.65
2024-10-28,Person64,47,43621.48
2024-03-31,Person12,24,54605.49
2024-07-28,Person44,47,68603.9
2024-01-15,Person58,44,53191.11
2024-01-03,Person97,21,98366.19
2024-10-11,Person48,34,49977.34
2024-05-19,Person27,31,81907.47
2024-03-01,Person30,77,42924.3
2024-08-16,Person7,80,81386.69
2024-12-11,Person89,36,50287.47
2024-09-09,Person99,53,55414.03
2024-02-01,Person51,44,53462.66
2024-08-22,Person90,41,86209.81
2024-08-23,Person35,65,61080.73
2024-10-02,Person82,53,67132.29
2024-11-18,Person29,65,58075.67
2024-03-25,Person3,50,44384.47
2024-03-12,Person23,79,60256.43
2024-05-06,Person66,70,89393.48
2024-04-16,Person96,46,88091.47
2024-06-18,Person47,75,86980.51
2024-01-19,Person33,66,78538.85
2024-12-16,Person97,79,98354.96
2024-04-04,Person35,26,42286.38
2024-05-29,Person91,60,40855.77
2024-01-20,Person9,63,48304.19
2024-03-27,Person49,34,44834.79
2024-01-18,Person11,33,73337.08
2024-05-16,Person59,80,72255.22
2024-03-03,Person64,29,69337.54
2024-04-28,Person39,18,96249.84
2024-08-23,Person10,28,94000.15
2024-12-20,Person1,25,63878.91
2024-03-24,Person50,51,63508.53
2024-06-28,Person62,32,85717.12
2024-10-03,Person53,35,70256.71
2024-08-03,Person52,68,53868.93
2024-09-18,Person99,73,55661.26
2024-03-11,Person34,80,33864.75
2024-09-20,Person17,76,33293.92
2024-11-05,Person40,44,57799.3
2024-09-29,Person91,46,33354.2
2024-08-24,Person41,40,80298.88
2024-03-19,Person68,18,88096.29
2024-09-13,Person92,30,46599.78
2024-01-02,Person50,60,44862.69
2024-04-07,Person96,44,60749.69
2024-10-04,Person15,70,94914.05
2024-01-09,Person8,69,81884.17
2024-02-13,Person22,40,88094.68
2024-10-16,Person93,33,74327.71
2024-07-22,Person60,28,84000.09
2024-08-27,Person91,65,67955.15
2024-08-02,Person38,48,32214.08
2024-06-24,Person34,50,86019.93
2024-10-03,Person15,25,93539.11
2024-02-16,Person68,60,69219.41
2024-12-13,Person8,56,48362.94
2024-09-12,Person68,64,77095.64
2024-12-30,Person46,53,40153.41
2024-09-25,Person62,66,63385.59
2024-02-18,Person79,33,97294.05
2024-09-23,Person76,56,64197.95
2024-02-03,Person39,22,98939.97
2024-08-20,Person91,19,37049.74
2024-08-01,Person13,50,45711.08
2024-08-27,Person99,65,40826.04
2024-09-22,Person38,61,75813.01
2024-02-17,Person2,57,68439.06
2024-02-24,Person88,30,39906.29
2024-02-26,Person81,53,92538.13
2024-09-27,Person74,67,74589.58
2024-03-11,Person57,64,40132.78
2024-05-14,Person38,66,35858.99
2024-05-03,Person95,75,43575.25
2024-03-26,Person70,53,49152.05
2024-11-19,Person31,27,37761.1
2024-07-02,Person34,55,64868.88
2024-03-23,Person54,43,51169.29
2024-10-28,Person49,20,84878.43
2024-02-11,Person44,38,37046.67
2024-04-30,Person80,58,66248.87
2024-05-26,Person58,44,62369.7
2024-09-09,Person10,39,73432.5
2024-03-08,Person91,28,90248.59
2024-10-14,Person46,68,50751.44
2024-08-26,Person33,43,46789.84
2024-03-05,Person70,30,34891.99
2024-12-11,Person100,67,52944.2
2024-09-11,Person42,33,45780.41
2024-04-14,Person83,37,87520.02
2024-09-30,Person3,42,71770.25
2024-03-03,Person78,19,52189.67
2024-04-23,Person79,42,65251.25
2024-12-27,Person54,55,70337.65
2024-10-28,Person51,36,79920.02
2024-06-23,Person60,36,60666.52
2024-10-01,Person86,54,99054.51
2024-01-22,Person92,76,90846.38
2024-05-01,Person46,29,33692.29
2024-09-02,Person55,18,42468.89
2024-08-01,Person75,67,58652.34
2024-10-20,Person60,28,89658.16
2024-07-11,Person95,35,86595.98
2024-03-18,Person36,70,69198.91
2024-08-11,Person36,56,96619.56
2024-11-02,Person94,71,50134.55
2024-05-08,Person50,25,44523.84
2024-05-27,Person38,33,35971.34
2024-10-19,Person29,61,87268.56
2024-10-07,Person86,60,96462.77
2024-10-06,Person25,71,40130.81
2024-11-19,Person51,70,61622.91
2024-02-14,Person20,64,79687.55
2024-12-26,Person31,61,73198.78
2024-02-12,Person57,69,36226.87
2024-03-09,Person6,58,64822.92
2024-09-12,Person40,72,67553.84
2024-08-11,Person70,66,39956.66
2024-09-25,Person2,80,62814.86
2024-08-24,Person26,27,85340.52
2024-08-24,Person82,30,46461.24
2024-11-16,Person4,41,68370.94
2024-08-08,Person26,69,57523.2
2024-08-23,Person8,58,93797.02
2024-07-01,Person85,39,60075.93
2024-04-06,Person3,74,75212.9
2024-03-09,Person37,79,35153.05
2024-05-23,Person6,76,38973.98
2024-09-07,Person76,22,91280.28
2024-11-11,Person21,48,71898.03
2024-11-28,Person51,20,63868.1
2024-05-02,Person20,27,46380.84
2024-11-07,Person11,40,42849.82
2024-12-28,Person8,60,71182.22
2024-04-24,Person75,63,62266.72
2024-09-21,Person18,23,92277.89
2024-01-07,Person63,35,61699.86
2024-07-01,Person11,72,68041.83
2024-02-15,Person15,37,74314.41
2024-05-12,Person32,48,44864.04
2024-11-21,Person38,67,39397.63
2024-07-10,Person26,55,46150.19
2024-02-14,Person31,32,40223.38
2024-10-18,Person53,71,73094.84
2024-06-20,Person67,48,64099.62
2024-10-22,Person42,19,81922.45
2024-01-29,Person86,44,88350.16
2024-06-12,Person51,65,63555.57
2024-01-05,Person9,31,65369.28
2024-11-04,Person30,19,63125.75
2024-11-21,Person76,71,45119.39
2024-07-01,Person92,59,61821.01
2024-04-23,Person78,20,98590.6
2024-10-14,Person84,60,75419.9
2024-01-14,Person52,30,52487.68
2024-04-01,Person61,30,93870.58
2024-12-24,Person90,77,84412.34
2024-07-08,Person36,29,49467.76
2024-07-18,Person2,21,35385.66
2024-11-08,Person95,48,70101.11
2024-07-08,Person21,21,95665.43
2024-09-23,Person48,47,73850.71
2024-05-18,Person23,18,50820.67
2024-02-19,Person71,72,36933.23
2024-12-03,Person48,73,79292.84
2024-05-12,Person40,56,55761.34
2024-06-06,Person72,25,47893.52
2024-08-05,Person85,52,62513.53
2024-05-28,Person97,42,55855.27
2024-03-15,Person97,77,37287.04
2024-04-22,Person39,59,87296.0
2024-06-15,Person93,32,41762.86
2024-09-14,Person66,26,54766.16
2024-02-01,Person3,70,99040.09
2024-03-24,Person78,31,75976.1
2024-09-15,Person22,47,66593.4
2024-05-31,Person74,30,50287.92
2024-11-11,Person100,70,56377.71
2024-02-03,Person86,46,43926.28
2024-09-28,Person41,41,37968.83
2024-08-11,Person88,59,44912.33
2024-01-20,Person49,29,70706.23
2024-09-08,Person92,47,92256.1
2024-05-06,Person80,44,76549.25
2024-08-06,Person74,37,46697.66
2024-10-21,Person20,53,77313.61
2024-07-09,Person92,25,44254.67
2024-08-29,Person68,48,48231.94
2024-07-19,Person23,48,74840.53
2024-09-03,Person32,37,84283.29
2024-10-06,Person36,48,39055.35
2024-02-05,Person50,75,70538.79
2024-02-05,Person16,39,58626.21
2024-08-31,Person40,30,42189.15
2024-03-04,Person37,27,82932.31
2024-12-03,Person82,38,68065.38
2024-06-24,Person71,20,87162.97
2024-02-11,Person1,41,32288.65
2024-07-10,Person2,46,96138.11
2024-06-13,Person67,53,67956.22
2024-10-29,Person34,34,71744.5
2024-02-19,Person40,49,33664.83
2024-08-09,Person55,28,91871.67
2024-10-04,Person86,30,70556.92
2024-04-14,Person68,64,75837.74
2024-09-30,Person36,29,95765.86
2024-02-22,Person58,40,93384.19
2024-07-07,Person64,28,52351.79
2024-02-13,Person2,40,39469.21
2024-09-01,Person77,72,57785.82
2024-08-30,Person17,36,31993.95
2024-10-29,Person75,37,66309.83
2024-01-02,Person15,36,75162.67
2024-12-28,Person2,75,85529.51
2024-11-19,Person28,20,88276.89
2024-12-21,Person81,51,81248.0
2024-05-20,Person66,38,74284.19
2024-11-06,Person46,74,84957.42
2024-01-11,Person16,41,81519.42
2024-03-19,Person13,74,86815.53
2024-08-18,Person41,65,51999.89
2024-12-03,Person70,31,72061.92
2024-06-22,Person6,33,40775.66
2024-05-15,Person98,71,56864.61
2024-05-17,Person57,78,75677.74
2024-10-03,Person53,42,95602.7
2024-03-04,Person44,48,73643.74
2024-12-18,Person21,19,71974.88
2024-08-27,Person55,21,74556.68
2024-03-01,Person81,48,73781.86
2024-06-21,Person24,53,69320.11
2024-05-23,Person41,33,71719.73
2024-09-10,Person62,32,80859.07
2024-07-31,Person56,46,71940.8
2024-09-30,Person51,25,93917.63
2024-05-10,Person49,59,82964.52
2024-02-22,Person84,77,88103.54
2024-06-23,Person75,78,63356.1
2024-03-15,Person85,63,48516.76
2024-11-19,Person26,40,43394.47
2024-09-19,Person17,74,43239.94
2024-03-22,Person7,66,77161.23
2024-04-23,Person62,47,90001.75
2024-08-11,Person54,62,94106.54
2024-05-22,Person31,58,83210.51
2024-07-14,Person35,58,97198.05
2024-07-29,Person81,31,69455.28
2024-08-02,Person88,76,35767.95
2024-03-01,Person86,66,36799.35
2024-03-13,Person84,77,41162.75
2024-06-11,Person21,38,77025.04
2024-05-27,Person59,36,63316.92
2024-03-08,Person78,30,50222.72
2024-09-30,Person68,37,40005.12
2024-04-03,Person96,20,52862.89
2024-11-14,Person90,30,91854.73
2024-02-28,Person91,80,54523.25
2024-12-04,Person36,37,88899.09
2024-03-20,Person67,61,90517.1
2024-03-12,Person5,68,99402.37
2024-02-17,Person2,30,86539.57
2024-11-07,Person74,78,98218.49
2024-02-17,Person47,25,68708.53
2024-04-03,Person99,70,54203.75
2024-10-23,Person38,70,32757.92
2024-01-14,Person89,44,65137.89
2024-03-18,Person33,44,44729.11
2024-09-27,Person71,46,65379.43
2024-04-22,Person92,69,64152.57
2024-09-26,Person83,65,65195.62
2024-10-26,Person12,64,57381.64
2024-05-05,Person44,58,85056.2
2024-05-18,Person14,80,34141.21
2024-05-07,Person12,33,64202.06
2024-04-02,Person8,26,41935.65
2024-01-20,Person74,74,97315.09
2024-04-18,Person28,40,49952.45
2024-10-31,Person44,29,35451.07
2024-06-22,Person100,39,85549.43
2024-10-04,Person10,44,70856.92
2024-03-08,Person16,23,99751.41
2024-08-11,Person95,26,75265.06
2024-12-24,Person23,51,77941.9
2024-09-08,Person93,37,84710.67
2024-03-23,Person66,75,55183.21
2024-10-18,Person37,19,80729.68
2024-05-05,Person96,25,71685.96
2024-10-04,Person42,45,74411.44
2024-04-15,Person93,32,66393.56
2024-04-15,Person79,37,89793.15
2024-05-18,Person99,62,53915.7
2024-04-14,Person93,34,44849.35
2024-06-13,Person11,24,95565.08
2024-04-02,Person53,18,84187.71
2024-10-26,Person93,59,85746.24
2024-11-24,Person74,78,74418.98
2024-12-26,Person18,44,79872.38
2024-03-02,Person54,50,85942.86
2024-03-26,Person70,45,63069.68
2024-06-21,Person20,70,38037.65
2024-09-03,Person47,49,55407.24
2024-04-20,Person31,53,99030.96
2024-03-23,Person26,72,95719.84
2024-08-15,Person41,74,55486.52
2024-09-07,Person62,27,41768.86
2024-08-20,Person37,75,37983.37
2024-05-02,Person45,27,44315.28
2024-12-15,Person89,39,96580.6
2024-12-09,Person30,67,90598.09
2024-06-25,Person41,22,84960.91
2024-12-12,Person92,40,57925.66
2024-04-22,Person28,22,96024.28
2024-10-28,Person16,51,96339.84
2024-09-01,Person67,36,39982.67
2024-05-27,Person62,21,31561.37
2024-06-16,Person48,26,57795.6
2024-03-14,Person18,68,70489.95
2024-03-14,Person18,80,56076.54
2024-01-19,Person71,43,74606.22
2024-09-09,Person62,56,61147.31
2024-04-18,Person17,59,99728.07
2024-08-15,Person71,48,38882.47
2024-04-15,Person83,34,89030.13
2024-11-17,Person73,42,57255.95
2024-02-02,Person35,22,54357.61
2024-01-31,Person28,25,63423.15
2024-03-14,Person23,23,92614.86
2024-03-17,Person49,19,79389.43
2024-02-13,Person19,37,54702.06
2024-07-12,Person28,47,30937.09
2024-09-18,Person81,68,85897.44
2024-08-01,Person87,57,38030.11
2024-10-06,Person26,52,36823.16
2024-06-15,Person7,66,68811.67
2024-07-24,Person76,78,61724.64
2024-11-07,Person83,36,31758.15
2024-09-20,Person31,76,70220.54
2024-07-04,Person80,45,84790.45
2024-01-25,Person43,68,61232.38
2024-07-03,Person3,36,31968.14
2024-05-28,Person6,37,71212.01
2024-01-03,Person9,80,40611.54
2024-05-01,Person69,70,79045.06
2024-04-10,Person49,41,76093.11
2024-01-27,Person67,68,72079.76
2024-08-09,Person20,22,67872.98
2024-10-24,Person53,37,72265.47
2024-04-16,Person9,75,70874.62
2024-04-24,Person88,45,31425.45
2024-12-18,Person74,36,50938.02
2024-01-05,Person11,55,30731.9
2024-09-25,Person75,58,71756.77
2024-05-18,Person41,32,73954.36
2024-10-22,Person6,47,58492.95
2024-02-13,Person16,48,81593.47
2024-07-05,Person3,31,71443.05
2024-12-02,Person41,60,63728.75
2024-10-17,Person75,67,62486.04
2024-02-07,Person5,74,33442.28
2024-08-14,Person24,24,78965.91
2024-05-27,Person29,25,33458.54
2024-03-31,Person27,28,93949.38
2024-01-23,Person31,78,40515.34
2024-04-18,Person1,23,78186.32
2024-07-05,Person67,44,35190.78
2024-05-15,Person44,67,69876.52
2024-09-01,Person21,22,52794.76
2024-04-16,Person95,39,71158.03
2024-04-19,Person42,66,71983.99
2024-06-06,Person61,35,32881.68
2024-07-07,Person20,44,50298.33
2024-05-18,Person36,25,88056.48
2024-10-04,Person69,67,66740.48
2024-09-10,Person41,63,38461.49
2024-07-11,Person85,48,77093.98
2024-04-20,Person93,55,46016.35
2024-12-31,Person25,77,36874.35
2024-06-13,Person94,26,74491.51
2024-12-02,Person46,49,77981.69
2024-04-25,Person93,39,62717.27
2024-05-13,Person79,31,80308.81
2024-01-02,Person64,71,44987.7
2024-10-07,Person29,69,88995.19
2024-05-25,Person7,55,72708.23
2024-03-28,Person96,42,93476.21
2024-07-09,Person99,24,31865.39
2024-10-23,Person16,32,94870.67
2024-01-18,Person62,71,97308.09
2024-02-24,Person17,44,98965.78
2024-01-28,Person42,69,60377.51
2024-03-17,Person6,29,86097.13
2024-04-26,Person33,35,65155.35
2024-04-25,Person19,27,72342.09
2024-06-28,Person19,18,40729.67
2024-07-28,Person99,61,31795.14
2024-12-03,Person70,61,76448.8
2024-01-27,Person26,36,79682.43
2024-08-15,Person18,59,99340.03
2024-06-07,Person38,47,76250.99
2024-05-09,Person24,75,75949.28
2024-06-13,Person63,30,35358.01
2024-02-13,Person57,63,79557.12
2024-06-27,Person15,58,30348.98
2024-01-07,Person37,66,77306.12
2024-08-14,Person88,61,36221.08
2024-06-24,Person100,42,92272.26
2024-09-15,Person99,59,99999.05
2024-08-08,Person15,62,99691.64
2024-05-26,Person10,61,42400.92
2024-03-17,Person31,38,86343.17
2024-01-13,Person98,58,51626.07
2024-01-24,Person14,50,69518.24
2024-03-20,Person6,56,45051.53
2024-07-30,Person72,66,53885.24
2024-06-02,Person37,70,70189.49
2024-10-16,Person21,18,76241.02
2024-05-06,Person11,30,41467.34
2024-07-04,Person63,50,91383.4
2024-06-13,Person84,49,82211.3
2024-04-11,Person65,75,94223.2
2024-10-12,Person93,49,86254.68
2024-01-12,Person13,73,53747.23
2024-09-12,Person43,33,85511.39
2024-09-28,Person49,79,52198.08
2024-10-01,Person97,62,41730.29
2024-11-05,Person96,74,55986.54
2024-12-07,Person88,35,61749.01
2024-12-07,Person83,32,75796.48
2024-02-26,Person10,55,72666.27
2024-05-24,Person80,28,78802.39
2024-10-31,Person12,37,91575.88
2024-04-23,Person24,43,33391.31
2024-11-17,Person74,77,38932.43
2024-04-18,Person24,47,82458.97
2024-06-09,Person19,19,67742.38
2024-08-20,Person91,53,64640.83
2024-04-12,Person47,53,41436.13
2024-06-13,Person51,25,59113.43
2024-01-23,Person14,21,47097.16
2024-05-31,Person11,24,44389.97
2024-07-14,Person41,19,77826.73
2024-10-09,Person97,77,56133.79
2024-01-06,Person45,43,99291.42
2024-03-26,Person32,44,97494.78
2024-04-05,Person8,31,77388.42
2024-06-27,Person58,18,72681.26
2024-06-20,Person58,80,33001.24
2024-07-04,Person39,31,46652.6
2024-05-09,Person9,62,45751.61
2024-09-17,Person92,35,58596.0
2024-05-11,Person95,37,56502.63
2024-02-04,Person8,40,43142.45
2024-04-24,Person91,24,56469.4
2024-02-10,Person46,19,62410.85
2024-07-24,Person87,49,84392.37
2024-06-01,Person12,21,37563.53
2024-06-13,Person39,34,75783.72
2024-01-29,Person7,42,43038.66
2024-09-14,Person74,46,40636.21
2024-07-21,Person95,41,72409.5
2024-09-04,Person93,74,50747.07
2024-11-23,Person84,77,64904.23
2024-09-30,Person91,59,63947.6
2024-08-04,Person17,21,36001.14
2024-09-17,Person66,24,63408.45
2024-03-30,Person27,72,36363.51
2024-02-02,Person85,44,31609.28
2024-12-26,Person64,32,94477.31
2024-10-15,Person85,37,42483.74
2024-12-28,Person96,78,33739.18
2024-12-11,Person20,60,37333.28
2024-03-10,Person49,48,60736.04
2024-11-14,Person88,73,70750.85
2024-02-25,Person63,41,39477.65
2024-11-27,Person10,30,99035.11
2024-09-11,Person73,73,99771.12
2024-09-15,Person62,26,81730.68
2024-12-20,Person67,46,69170.2
2024-11-02,Person1,63,39709.94
2024-01-29,Person29,28,56686.39
2024-07-18,Person85,53,50113.43
2024-12-11,Person17,79,32705.93
2024-12-29,Person18,76,88154.55
2024-01-31,Person11,21,53680.07
2024-02-28,Person73,30,91962.98
2024-03-09,Person41,51,80590.59
2024-09-16,Person32,34,78550.37
2024-01-11,Person40,41,62303.81
2024-01-01,Person40,32,34446.1
2024-01-24,Person15,36,68495.79
2024-06-18,Person57,44,48625.2
2024-04-04,Person40,80,45208.95
